movie_id,imdb_id,title,overview,release_date,poster_path
94649,tt0291310,La libertad,A woodcutter goes about his work.,6/28/2001,/dcLaI0lbNUg10IPd8CZUuAf6sVr.jpg
4955,tt0051964,Mädchen in Uniform,"After the death of her parents young girl Manuela von Meinhardis is sent to a boarding school where Prussian drill rules the education. Desperately seeking love and warmth in Manuela's heart special emotions for the only human lady teacher, Fraeulein von Bernburg, start growing. Manuela falls in love with her. It's just a matter of time until that forbidden love becomes known what immediately leads to disaster. Though Elisabeth von Bernburg has never returned the love she is forced to leave the school; Manuela gets a severe punishment, like someone who has committed a crime.",7/7/1958,/3jIoc8JqoOAPozmT6YbKwk1k4pT.jpg
172577,tt1366321,The Take,"Freddie Jackson is just out of prison. He's done his time, made the right connections and now he's ready to use them. His wife Jackie dreams of having her husband home but she's forgotten the rows and the girls Freddie can't leave alone. His younger cousin, Jimmy, dreams of making a name for himself on Freddie's coattails.",6/17/2009,
105529,tt0073529,Down the Ancient Stairs,"A mental hospital somewhere in Tuscany during the thirties. Far away from fascism, this closed world is rules over by Dr. Bonaccorsi, a passionate benevolent psychiatrist whose dream is to isolate the germ of madness. He is also a very active ladies'man and makes three women benefit from his sexual itch: Francesca the hospital manager's wife, Bianca, his devoted nurse and Carla, a nymphomaniac doctor's wife. His well-ordered universe starts being challenged with the coming of Anna, a trainee psychiatrist, who disapproves of his theory on the origin of madness. Worse, she resists his advances. As Bonaccorsi is more insecure than he looks, what will become of him",1/1/1975,/t7MNSjG2oyX2UWR7vyMkH2piFmk.jpg
63229,tt0086989,Good King Dagobert,"King's Dagobert I intestinal and sexual problems loom large as he survives an attack on his royal caravan then barely makes it to Rome to personally give thanks to the Pope. After he arrives at the Vatican, he becomes involved in the battle between two contenders for the papacy and has to face the machinations of a ruthless Byzantine princess.",8/22/1984,/47fqnvjPrwjwGtc9GYwDUYYoVYK.jpg
2969,tt0017621,A Daughter Of Destiny,"Hanns Heinz Ewers' grim science-fiction novel Alraune has already been filmed twice when this version was assembled in 1928. In another of his ""mad doctor"" roles, Paul Wegener plays Professor Brinken, sociopathic scientist who combines the genes of an executed murderer with those of a prostitute. The result is a beautiful young woman named Alraune (Brigitte Helm), who is incapable of feeling any real emotions -- least of all guilt or regret. Upon attaining adulthood, Alraune sets about to seduce and destroy every male who crosses her path. Ultimately, Professor Brinken is hoist on his own petard when he falls hopelessly in love with Alraune himself. Alraune was remade in 1930, with Brigitte Helm repeating her role, and again in 1951, with Hildegarde Knef as the ""heroine"" and Erich von Stroheim as her misguided mentor.",1/25/1928,/q8Z1rwzdSwl04otZvU2BlZtEJcK.jpg
84114,tt0060737,"Namu, the Killer Whale","Based on the amazing true story of a marine biologist (Robert Lansing) who befriends a six-ton Orcawhale, this ""honest, fascinating and vigorously wholesome film"" (Citizen-News) is heartwarming fun for the whole family. Like all close pals, Hank (Lansing) and Namu love spending time together. Whether sharing a morning swim or soaking up the afternoon sun, these two are virtually inseparable. Trouble is, the local fishermen mistakenly think that Namu is a threat. Racing against time, Hank must enlist the help of a young widow and her daughter to save Namu and prove that he's a gentle giant!",8/1/1966,/z5bXlDwOSjYCkCGSgc1dE0WDv3T.jpg
40826,tt0050103,Affair in Havana,"While in Havana, a musician gets involved with a crippled man and his beautiful wife... with deadly results.",10/1/1957,/m4sOAorYQhspMccrptpcrZ0r9QS.jpg
79580,tt2093100,Home,Big home of Shamanov family has everything - except love and understanding under the roof...,11/3/2011,/iSnRfGxEeX9O2rTHcWn38qR5D1F.jpg
47084,tt1178522,Little Dorrit,"The series tells the story of Amy Dorrit, who spends her days earning money for the family and looking after her proud father, who is a long term inmate of Marshalsea debtors' prison in London. Amy and her family's world is transformed when her boss's son, Arthur Clennam, returns from overseas to solve his family's mysterious legacy and discovers that their lives are interlinked.",10/26/2008,
74657,tt0062707,The Violent Four,A detective is assigned to head a manhunt for four violent bank robbers.,3/29/1968,/bC5GPiNIrwxrYAAnx19nNBwj3Ma.jpg
122787,tt0063500,Kill and Pray,"Requiescant is a 1967 spaghetti western directed by Carlo Lizzani. After surviving his family being massacred, a young boy is taken in and raised by a preacher. Years later he comes face to face with the man that killed his family and he is tempted into back into violence.",3/10/1967,/sCBzRZcPdcyQzWIYUs5ZWnYffy6.jpg
103210,tt0083936,Fighting Back,It's a hard crime story about a Philadelphia shop owner who has enough of the criminals' violences and ravages. He organizes a patrol of civil people. It all starts to go wrong because his team's actions are taken as racial discrimination,5/21/1982,/zFWFsacAHd57qda1rpOeHefQbWc.jpg
32160,tt0485552,Running Wild,A grissled cop with tendencies towards excessive force teams up with an ambitious and righteous prosecutor to track down a dangerous crime boss whom they both want desperately to catch. But their quarry resorts to devious methods to stall their investigation and eventually turn them against each other. Now the stage is set for a dangerous triangle.,1/1/2006,/73a6ePNaH4ISXch6zs3s94EJXjt.jpg
25744,tt0891520,A Slit-Mouthed Woman,"Legend holds that 30 years ago, a suburban town was terrorized by the spirit of a woman whose horrid face had been grotesquely disfigured. Roaming the streets wearing a long coat and carrying large scissors, the spirit would approach her young victims and, while removing the mask, ask if she was pretty. The victim’s response would almost always lead to their violent death.",3/16/2007,/mUwHLq5SFq0rQF9DhvoOEKt8AIi.jpg
32213,tt0433328,Another Public Enemy,"Things start to heat up when public prosecutor Kang takes on the case of Han Sang-woo, a former high school classmate and the future chairman of the Myung-Sun Foundation. Despite his innocent facade, Kang's old friend looks to be guilty of bribery, embezzlement, and even murder. But with Han always one step ahead of Kang, what can our hero do to bring this white collar ""public enemy"" to justice?",1/27/2005,/sr3JPTQgNyUwa5rbm4ZLAktJo8i.jpg
128842,tt2385138,Lethal Hostage,"Produced by Crazy Racer director Ning Hao, Lethal Hostage revolves around a drug dealer who falls in love with his hostage and decides to quit the business following one final deal.",8/16/2012,/nBeN5VGrzfSeCM5lAtOxsLDLil.jpg
32162,tt0489067,Colour of the Loyalty,"As befits a full-blooded Jiang Hu (underworld) antic, COTL takes place over the course of a short, frenetic period, feeling to all intents and purposes like one night. It encompasses plenty of gore and cadavers (unless you get the sanitized, inferior mainland version), relying to a large extent on so-called triad codes of honor and organizational culture. At its core resides old boss Dragon Brother, done by Eric Tsang in a repast from his barrage of comical roles and commercial endorsements. The head wants to retire, leading to chaos in gangland as everybody else desires his position and accumulated fortune. Following his fateful announcement, two rival Mafioso's become potential enemies as Dragon Brother and concubine (Suki Kwan) aim to leave Hong Kong in order to start a new life in Europe.",1/1/2005,/A3plC4UnhnbmFawKO1CMHOAKsRq.jpg
32149,tt1138457,Once Upon a Time,"The film is a heist comedy set in 1940s Korea, and stars Park Yong-woo and Lee Bo-young as a con artist and jazz singer who each plot to steal a valuable diamond from the Japanese authorities.",1/31/2008,/3Cjmg6E0o2XB6DNMTgBrxspwWxk.jpg
52418,tt1092034,Fate,"In the dark criminal world of Seoul, U-min, Cheol-jung, Do-wan and Yeong-hwan are close friends in a gang. One day, with the help of an older member Gang-seop, U-min, Cheol-jung and Do-wan attack the gang's casino so they can start new lives. But their plan goes awry when Cheol-jung betrays them, and U-min goes to prison. He becomes the scapegoat to save his friends' lives.",3/20/2008,/k8vW7jMXak5tfoD02jOrmVmB7Hz.jpg
41980,tt1611840,Once a Gangster,"Roast Pork joins the triad as a young man and ends up becoming a trusted lieutenant of boss Kerosene. However, his true passion is in his successful chain of restaurants, his loving wife, and his two children. So when Kerosene wants to promote his trusted right hand man to the top of the organization as a way to take on his financial debts, it's understandable why Roast Pork would want to refuse. Roast Pork comes up with an intricate scheme with his men that would take himself out of the running, but Kerosene's intervention causes it to fail. When all hopes appears to be lost, lifelong gangster Sparrow is released from jail after serving a 20-year sentence for committing a gang-related murder that earned him a guarantee for the leader spot. However, Sparrow has made his own plans to stay out of the gang, setting off a battle of wits between the two men.",5/20/2010,/uAS8a3YT8TUSm4pp3MMemGlsNDv.jpg
55765,tt0891488,Righteous Ties,"An eccentric but faithful mafia, Chi-sung is sent to prison for his part in a gang fight. But when his parents are attacked by a rival mob and his own people take no action, he realizes that a decade of loyalty towards the gang has become futile. Determined to confront his own boss, he finds a way to escape from prison with his fellow inmates. Meanwhile, his friend Joo-joong is given the task to stop Chi-sung, forcing him to choose between the bond of friendship and loyalty towards the gang.",10/19/2006,/tkdfgT6KyE5Ga4g4vbykI0cZVWR.jpg
44245,tt1535495,Triple Tap,"Champion competitive marksman Ken comes across an armored van robbery. He sees a policeman held hostage and shoots and kills four of the robbers. One of the robbers escapes and the policeman survives. The case is handled by Jerry Chang, whom Ken knows from having recently beaten him in a shooting match. Ken is found not guilty in court. Soon after, Ken is attacked by the escaped robber Pang Tao. Their confrontation reveals a very different background story and brings about a myriad of lies and traps and changes in relationships as Jerry and Ken try to outsmart each other.",6/30/2010,/orIQZSD5dXFjMUSrdkRbFtVbaQP.jpg
206,tt0287624,Paradise Found,"Paradise Found is a biography about the painter Paul Gauguin. Focusing on his personal conflict between citizen life and his family life and the art scene in Frane. In an incredible imagery montage Gauguin manages to make a successful living in the South Pacific, while being in opposition to France.",1/1/2003,/i5tYnEeCAPODbEbbwYmNd8Y9seA.jpg
26010,tt1236370,Legendary Assassin,"An assassin who is fresh from his latest kill becomes stranded in an island, when he inadvertently befriends a female police officer. As the night progresses, the unspoken truth honored by the two sides of the law is broken. After the remains of a body that belonged to a drug lord and syndicate crime leader are found, chaos ensues and criminals ravage the once peaceful streets in a race against time to find the mysterious murderer that's loose and out for blood.",12/5/2008,/4B1ELu6dwWoERh9K75TJjrnK2jt.jpg
96664,tt2171993,Nightfall,"Inspector Lam investigates the brutal murder of Tsui, a famous musician. Wong, the designated suspect, just spent 20 years in jail for the murder of Tsui's daughter but has always claimed his innocence.",3/15/2012,/yehUV1ZktklJXQ3ZdMKcdJU8z8w.jpg
